dc_description,dc_extent,ldp_contains,dc_genre,dc_abstract,dcterms_type,fedora_createdBy,dc_format,dc_subject,dc_creator,fedora_hasParent,dc_date,fedora_created,dc_title,dc_rights,dc_title:alternative,fedora_writable,fedora_lastModified,fedora_lastModifiedBy,dc_language,dcterms_IsPartOf,files
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/90/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/90/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Zarzuelas--Libretto|Nineteenth century|Manuscripts, Mexican","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:59:59.048000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:59:59.048000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/90/pages/page_0/files/0089.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/68/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/68/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:54:15.344000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:54:15.344000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/68/pages/page_0/files/0067.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/81/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/81/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:57:40.920000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:57:40.920000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/81/pages/page_0/files/0080.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/59/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/59/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:51:58.595000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:51:58.595000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/59/pages/page_0/files/0058.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/72/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/72/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:55:23.836000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:55:23.836000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/72/pages/page_0/files/0071.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/63/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/63/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:53:06.943000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:53:06.943000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/63/pages/page_0/files/0062.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/93/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/93/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T22:00:41.180000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T22:00:41.180000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/93/pages/page_0/files/0092.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/84/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/84/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:58:22.198000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:58:22.198000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/84/pages/page_0/files/0083.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/75/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/75/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:56:04.824000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:56:04.824000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/75/pages/page_0/files/0074.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/96/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/96/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T22:01:22.933000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T22:01:22.933000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/96/pages/page_0/files/0095.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/87/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/87/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:59:03.867000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:59:03.867000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/87/pages/page_0/files/0086.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/99/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/99/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T22:02:04.471000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T22:02:04.471000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/99/pages/page_0/files/0098.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/8/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/8/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:57:13.509000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:57:13.509000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/8/pages/page_0/files/0007.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/30/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/30/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:44:55.053000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:44:55.053000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/30/pages/page_0/files/0029.jpg
"PQ7296.G3 L5 1802|Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/21/orderProxies|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/21/pages,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Nineteenth century|Manuscripts, Mexican|Zarzuelas--Libretto","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:42:38.070000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:42:38.070000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/21/pages/page_0/files/0020.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/110/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/110/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:38:59.860000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:38:59.860000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/110/pages/page_0/files/0109.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/3/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/3/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:44:41.443000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:44:41.443000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/3/pages/page_0/files/0002.jpg
"Held in the Colonial Mexican Imprint Collection at Cushing Memorial Library on the campus of Texas A&M University, College Station, Texas.|PQ7296.G3 L5 1802",21 cm,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/12/pages|https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/12/orderProxies,script,"An early 19th-century manuscript copy of an unpublished early 19th-century play by playwright Fernando Gavi?la. Fernando Gavi?la was an actor active in Mexico City in the 1790's and early 1800's, who also wrote at least one other play, ""La lealtad americana, drama heroyco en un acto"" (1796). Both he and Dolores Mungui?a are listed in the credits of this zarzuela; Sen?ora Mungui?a played the title role.",text,fedoraAdmin,reformatted digital,"Manuscripts, Mexican|Zarzuelas--Libretto|Nineteenth century","Gavila, Fernando",https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects,1802,2021-05-17T21:40:21.611000+00:00,La linda poblana: zarzuela en dos actos,http://rightsstatements.org/vocab/NoC-NC/1.0/,The pretty woman from Puebla: a zarzuela in two acts,false,2021-05-17T21:40:21.611000+00:00,fedoraAdmin,spa,Colonial Mexican Imprint Collection,https://api.library.tamu.edu/fcrepo/rest/3b/6f/c3/25/3b6fc325-f6ca-41d8-b91e-8c5db3be8c13/la_linda_poblana_objects/12/pages/page_0/files/0011.jpg
