dc_rights,dcterms_extent,dcterms_isPartOf,dc_publisher,fedora_hasParent,ldp_contains,fedora_lastModifiedBy,dc_type,dc_format,dc_subject,dc_description,fedora_lastModified,fedora_created,dcterms_medium,fedora_writable,fedora_createdBy,dc_language,dc_title,dcterms_created,files
This publication is in the public domain and may be used freely,1 map ; 14 x 32 cm.,"Stephen Powys Marks London Collection|Justyne, William. Guide to Kensal Green Cemetery. 3rd ed.","London : Printed by J. Moore, for Croft and Justyne|DIGITAL: Cushing Memorial Library and Archives",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/londonmaps_public_domain-2020-04-15_objects%5B2%5D,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/londonmaps_public_domain-2020-04-15_objects%5B2%5D/9/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/londonmaps_public_domain-2020-04-15_objects%5B2%5D/9/pages,fedoraAdmin,Map,Reformatted digital,"G5754.L7G54 1865 .P6|Kensal Green (London, England--Maps|Cemeteries--England--London--Maps|Kensal Green Cemetery (London, England--Maps",Shows numbered plots,2020-04-15T13:42:39.717000+00:00,2020-04-15T13:42:39.717000+00:00,Electronic,false,fedoraAdmin,en,Plan of the General Cemetery at Kensal Green in the Harrow Road,1865,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/londonmaps_public_domain-2020-04-15_objects%5B2%5D/9/pages/page_0/files/londonmaps_2823651_01.tif|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/londonmaps_public_domain-2020-04-15_objects%5B2%5D/9/pages/page_1/files/londonmaps_2823651_02.tif
