fedora_createdBy,fedora_lastModifiedBy,fedora_hasParent,dc_title,ldp_contains,fedora_lastModified,dc_identifier,fedora_created,fedora_writable,files
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,SL3F00126,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/29/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/29/orderProxies,2025-07-14T13:38:16.666000+00:00,hernan-conteras_010,2025-07-14T13:38:16.666000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/29/pages/page_0/files/hernan-conteras_010_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,SL4F00181,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/37/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/37/orderProxies,2025-07-14T13:38:39.806000+00:00,hernan-conteras_018,2025-07-14T13:38:39.806000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/37/pages/page_0/files/hernan-conteras_018_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,Apollo 15 LEM Lift Off,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/22/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/22/orderProxies,2025-07-14T13:37:54.466000+00:00,hernan-conteras_003,2025-07-14T13:37:54.466000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/22/pages/page_0/files/hernan-conteras_003_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,"""Ulysses"" Lunar Lander/Micro Rover Project",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/51/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/51/pages,2025-07-14T13:39:31.427000+00:00,gerald-griffin_017,2025-07-14T13:39:31.427000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/51/pages/page_0/files/gerald-griffin_017_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,NASA Special Report #238: Gamma Ray Observatory: Window oo a Dynamic Universe,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/17/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/17/pages,2025-07-14T13:37:36.806000+00:00,gerald-griffin_022b,2025-07-14T13:37:36.806000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/17/pages/page_0/files/gerald-griffin_022b_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,"SS 1704 ""Apollo II. . .15th Anniversary"" NASA Special Report #236: Apollo II. . .an anniversary program with sound effects",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/12/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/12/pages,2025-07-14T13:37:29.033000+00:00,gerald-griffin_020a,2025-07-14T13:37:29.033000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/12/pages/page_0/files/gerald-griffin_020a_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,Apollo 16 - - 3,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/25/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/25/orderProxies,2025-07-14T13:38:04.019000+00:00,hernan-conteras_006,2025-07-14T13:38:04.019000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/25/pages/page_0/files/hernan-conteras_006_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,The Airplane and NASA: Epsiode 1 - The Golden Days of Flight,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/2/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/2/pages,2025-07-14T13:38:00.394000+00:00,gerald-griffin_001,2025-07-14T13:38:00.394000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/2/pages/page_0/files/gerald-griffin_001_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,Press Conference with Bob Crippen and John Young after first STS-1 flight - Part 1,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/9/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/9/orderProxies,2025-07-14T13:39:45.121000+00:00,gerald-griffin_018a,2025-07-14T13:39:45.121000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/9/pages/page_0/files/gerald-griffin_018a_access.mp3
fedoraAdmin,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects,The Space Shuttle Saga: Columbia,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/6/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/6/pages,2025-07-14T13:39:33.343000+00:00,gerald-griffin_008,2025-07-14T13:39:33.343000+00:00,false,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/saf-output_objects/6/pages/page_0/files/gerald-griffin_008_access.mp3
