dc_title,dc_description,fedora_hasParent,fedora_lastModified,fedora_createdBy,fedora_writable,fedora_lastModifiedBy,ldp_contains,fedora_created,dcterms_spatial,files,dc_date,dcterms_abstract
Reed Arena,"Reed Arena was erected in 1998 for a cost of $230,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:25:44.164000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/654/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/654/pages,2025-05-15T18:25:44.164000+00:00,"30.60614791270674, -96.34617885582267",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/654/pages/page_0/files/Reed%205.tif,,
CE TTI Building,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:35:52.223000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/173/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/173/orderProxies,2025-05-15T17:35:52.223000+00:00,"30.62263327818132, -96.34010340064778",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/173/pages/page_0/files/CE%206.tif,,
Civil Engineering,"The Civil Engineering Building was built in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000. The building was originally called the Veterinary Hospital.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:38:37.654000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/201/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/201/pages,2025-05-15T17:38:37.654000+00:00,"30.619679002376873, -96.33894522032836",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/201/pages/page_0/files/3842965770_55d0d0b28f_o.jpg,1950,Vet Science Class in front of Civil Engineering
Guion Hall,"Guion Hall was built in 1918 for a cost of $115,000 and razed 1971.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:56:12.012000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/374/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/374/orderProxies,2025-05-15T17:56:12.012000+00:00,"30.613304326641657, -96.33995244628555",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/374/pages/page_0/files/2822107347_acfec0ec8e_o.jpg,,Guion Hall
Civil Engineering,"The Civil Engineering Building was built in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000. The building was originally called the Veterinary Hospital.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:38:32.751000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/200/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/200/pages,2025-05-15T17:38:32.751000+00:00,"30.616082164559465, -96.34027231806671",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/200/pages/page_0/files/Civil%20Engineering%20Vet%20Science%203.tif,1933,Civil Engineering (VS) under construction
Engineering Physics,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:45:42.593000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/272/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/272/orderProxies,2025-05-15T17:45:42.593000+00:00,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/272/pages/page_0/files/Engineering%20Physics%202.tif,,
Bell Building,The Bell Building was built in 1942 and razed 2014. This building was also a branch of the U. S. Department of Agriculture.,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:30:50.588000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/121/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/121/pages,2025-05-15T17:30:50.588000+00:00,"30.615802197402747, -96.34755621873339",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/121/pages/page_0/files/Bell%20Building%201.tif,,
Military Walk,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:07:54.146000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/489/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/489/orderProxies,2025-05-15T18:07:54.146000+00:00,"30.61568652688091, -96.34163257155147",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/489/pages/page_0/files/3481081934_d18eb9352f_o.jpg,,
Horse Barn,"The Horse Barns was erected in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:59:31.305000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/407/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/407/orderProxies,2025-05-15T17:59:31.305000+00:00,"30.61653752428546, -96.33597597807139",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/407/pages/page_0/files/4049916565_c09c787a33_o.jpg,,Horse Barn
Horse Barn,"The Horse Barns was erected in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:59:27.683000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/406/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/406/pages,2025-05-15T17:59:27.683000+00:00,"30.61653752428546, -96.33597597807139",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/406/pages/page_0/files/4156498982_8894e1d0b4_o.jpg,,Horse Barn
Pfeuffer Hall,"Pfeuffer Hall was built in 1887 for a cost of $11,500 and razed in 1954.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:21:28.359000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/617/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/617/pages,2025-05-15T18:21:28.359000+00:00,"30.615279402354506, -96.34029239012962",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/617/pages/page_0/files/Pfeuffer%20Hall%2011.tif,,
Olsen Field,"The Olsen Field at Bluebell Park was erected in 1979 for a cost of $60,537.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:19:05.877000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/593/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/593/orderProxies,2025-05-15T18:19:05.877000+00:00,"30.606077136729414, -96.34129158465818",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/593/pages/page_0/files/Olsen%2012.tif,,
Langford Building,"Langford Architecture Center Building A was built in 1977 for a cost of $116,619.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:03:40.974000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/448/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/448/orderProxies,2025-05-15T18:03:40.974000+00:00,"30.618824725128842, -96.33781906568043",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/448/pages/page_0/files/Langford%2011.tif,,
Gathright Hall,"Gathright Hall was completed in September of 1876 and razed 1933 for a cost of $38,000. This building was also known as the Mess Hall.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:52:48.842000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/341/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/341/pages,2025-05-15T17:52:48.842000+00:00,"30.61646646017527, -96.3427634994732",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/341/pages/page_0/files/Gathright%208.tif,,
Ross Hall,"Ross Hall was erected in 1892 for a cost of $20,000 and razed in 1955.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:28:38.857000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/680/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/680/pages,2025-05-15T18:28:38.857000+00:00,"30.615813436133468, -96.3419478137115",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/680/pages/page_0/files/Ross%2018.tif,,
Francis Hall,"Francis Hall was erected in 1918 for a cost of $92,000. This building was also known as the Veterinary Science Building",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:51:37.028000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/329/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/329/pages,2025-05-15T17:51:37.028000+00:00,"30.617330727544715, -96.33978340823616",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/329/pages/page_0/files/Francis%20Hall%203.tif,,
Old Main,"Old Main was built in September of 1876 and destroyed by fire in 1912. This building was constructed for a cost of $100,000 and stood where the Academic Building is now.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:14:36.883000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/551/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/551/pages,2025-05-15T18:14:36.883000+00:00,"30.615908133283238, -96.34076212432655",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/551/pages/page_0/files/3542813635_44511d054e_o.jpg,,Corps marching at Old Main
Fermier Hall,"Fermier Hall was built in 1919 for a cost of $100,000. This building was originally known as the Mechanical Engineering Building.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:48:44.588000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/300/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/300/orderProxies,2025-05-15T17:48:44.588000+00:00,"30.61690371989985, -96.34173760740724",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/300/pages/page_0/files/Fermier%204.tif,,
Assembly Building,"The Assembly Hall was built in 1889 and razed in 1929. This building cost $27,500. This building also was known as the Chapel and Armory.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:41:01.006000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/85/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/85/pages,2025-05-15T18:41:01.006000+00:00,"30.614377828667706, -96.34058762197493",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/85/pages/page_0/files/2847021632_78f8ce28e4_o.jpg,1889,Chapel with parade
Milner Hall,"Milner Hall was erected in 1911 for a cost of $75,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:08:25.931000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/495/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/495/pages,2025-05-15T18:08:25.931000+00:00,"30.616954377660967, -96.34290629039359",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/495/pages/page_0/files/2898146301_7c62312013_o.jpg,,Side view of Milner
Academic Building,"The construction for the Academic Building started in 1912 and was finished in 1914. The Academic Building cost 225,000 dollars. The Academic Building was built on the site of Old Main.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:02:47.219000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/44/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/44/orderProxies,2025-05-15T18:02:47.219000+00:00,"30.615908133283238, -96.34076212432655",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/44/pages/page_0/files/Academic%20Building%2079.tif,,
Veterinary Anatomy Lab,"The Veterinary Anatomy Lab was erected in 1932 apart of a Veterinary Medicine Group Buildings for a cost of $200,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:36:48.422000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/757/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/757/orderProxies,2025-05-15T18:36:48.422000+00:00,"30.62006068981067, -96.3394515155586",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/757/pages/page_0/files/4794314194_f73b359239_o.jpg,,Vet Anatomy Lab
Law and Puryear Hall,"Puryear Hall was built in 1928 and razed in 1997 for a cost of $155,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:04:12.321000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/454/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/454/pages,2025-05-15T18:04:12.321000+00:00,"30.614808940211795, -96.34320604690157",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/454/pages/page_0/files/4114763321_b12e808d67_o.jpg,1980,Puryear Hall in color
Milner Hall,"Milner Hall was erected in 1911 for a cost of $75,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:09:33.433000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/504/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/504/pages,2025-05-15T18:09:33.433000+00:00,"30.616954377660967, -96.34290629039359",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/504/pages/page_0/files/Milner%20Hall%2012.tif,,
Northgate,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:14:03.651000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/546/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/546/orderProxies,2025-05-15T18:14:03.651000+00:00,"30.62220724091399, -96.34525223755544",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/546/pages/page_0/files/Northgate%203.tif,,
Northgate,,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:13:58.467000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/545/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/545/pages,2025-05-15T18:13:58.467000+00:00,"30.62220724091399, -96.34525223755544",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/545/pages/page_0/files/Northgate%201.tif,,
Rosenthal Meat Science Centery and Technology,"The Rosenthal Meat Sciences & Technology Center was built in 1983 for a cost $30,889.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:27:35.594000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/670/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/670/orderProxies,2025-05-15T18:27:35.594000+00:00,"30.609626003069287, -96.34835317116372",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/670/pages/page_0/files/Rosenthal%203.tif,,
Reed Arena,"Reed Arena was erected in 1998 for a cost of $230,000.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:26:10.822000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/658/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/658/orderProxies,2025-05-15T18:26:10.822000+00:00,"30.60614791270674, -96.34617885582267",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/658/pages/page_0/files/Reed%209.tif,,
Science Hall,"Science Hall was erected in 1900 for a cost of $31,000 and razed in 1963. This building was originally known as the Agricultural Building but later known as the Science Hall.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T18:30:32.357000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/699/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/699/pages,2025-05-15T18:30:32.357000+00:00,"30.615696608886644, -96.33968200199595",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/699/pages/page_0/files/Science%20Hall%203.tif,1902,Front view of the Science Hall
Easterwood Airport,"The Easterwood Airport was built in 1940 for a cost of $33,696.",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:45:00.602000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/265/orderProxies|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/265/pages,2025-05-15T17:45:00.602000+00:00,"30.593938284223405, -96.3667770097635",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/265/pages/page_0/files/Easterwood%2014.tif,,
Bell Building,The Bell Building was built in 1942 and razed 2014. This building was also a branch of the U. S. Department of Agriculture.,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects,2025-05-15T17:30:31.188000+00:00,fedoraAdmin,false,fedoraAdmin,https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/119/pages|https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/119/orderProxies,2025-05-15T17:30:31.188000+00:00,"30.615802197402747, -96.34755621873339",https://api-pre.library.tamu.edu/fcrepo/rest/bb/97/f2/3e/bb97f23e-803a-4bd6-8406-06802623554c/audrey-import_objects/119/pages/page_0/files/4052662315_c0d34defdf_o.jpg,,Bell Building unfinished
